monkey_id	lid_pid	reads	unique	perc_chg_meth	perc_chh_meth	sample_name	tissue	individual_sex	group	age	social_rank
I174J6	LID_1066764_PID_10515	14244525	9323869	1.1%	0.9%	RDID_13023	kidney	M	HH	0.34	M
I174J6	LID_1067621_PID_10520	20939057	11070139	0.6%	0.6%	RDID_14578	adrenal	M	HH	0.34	M
I174J6	LID_108278_PID_10491	13740029	8102873	0.8%	0.6%	RDID_10700	liver	M	HH	0.34	M
I174J6	LID_1068247_PID_10539	23765977	14011869	0.6%	0.5%	RDID_15254	thymus	M	HH	0.34	M
I174L8	LID_1068452_PID_10532	24614990	14403401	0.6%	0.4%	RDID_15537	thyroid	M	HH	0.24	L
I174L8	LID_108545_PID_10415	25244287	14282068	0.6%	0.4%	RDID_11515	spleen	M	HH	0.24	L
I174L8	LID_1068743_PID_10541	18283758	10241100	0.8%	0.7%	RDID_15809	pituitary	M	HH	0.24	L
I174L8	LID_1068264_PID_10539	26574423	16881070	0.7%	0.6%	RDID_15271	thymus	M	HH	0.24	L
I174L8	LID_109427_PID_10415	15461883	8563213	0.7%	0.6%	RDID_12432	lung	M	HH	0.24	L
I174L8	LID_109487_PID_10416	42801730	27141564	0.6%	0.6%	RDID_11896	skeletal_muscle	M	HH	0.24	L
I174L8	LID_111839_PID_10496	23513664	15195027	0.5%	0.4%	RDID_13929	omental_at	M	HH	0.24	L
I174L8	LID_1065950_PID_10503	22719970	12957337	0.7%	0.6%	RDID_12645	heart	M	HH	0.24	L
I174L8	LID_1067609_PID_10520	18746286	11137707	0.6%	0.6%	RDID_14566	adrenal	M	HH	0.24	L
I174L8	LID_108323_PID_10471	36983566	19865744	0.8%	0.6%	RDID_10690	liver	M	HH	0.24	L
I174L8	LID_105487_PID_10123	20016337	9062083	0.8%	0.5%	DID_1003616	whole_blood	M	HH	0.24	L
I1755R	LID_105472_PID_10123	14734014	8552453	0.9%	0.6%	DID_1003526	whole_blood	F	HH	0.18	L
I1755R	LID_106031_PID_10414	15717575	7985240	0.7%	0.4%	RDID_11411	spleen	F	HH	0.18	L
I1755R	LID_1068750_PID_10541	25457504	13775085	0.8%	0.6%	RDID_15816	pituitary	F	HH	0.18	L
I1755R	LID_1067601_PID_10520	20024992	10647152	0.8%	0.7%	RDID_14558	adrenal	F	HH	0.18	L
I1755R	LID_1068465_PID_10532	23570045	12669133	0.7%	0.5%	RDID_15550	thyroid	F	HH	0.18	L
I1755R	LID_109546_PID_10429	31366284	17526909	0.7%	0.5%	RDID_12020	skeletal_muscle	F	HH	0.18	L
I1755R	LID_109419_PID_10414	35845971	23811187	0.6%	0.5%	RDID_12424	lung	F	HH	0.18	L
I1756R	LID_1066304_PID_10507	27323831	17292962	0.7%	0.6%	RDID_12622	heart	F	HH	0.22	L
I1756R	LID_1066762_PID_10515	12753033	8393440	1.1%	1.0%	RDID_13021	kidney	F	HH	0.22	L
I1756R	LID_1067619_PID_10520	15835463	8725960	0.7%	0.6%	RDID_14576	adrenal	F	HH	0.22	L
I1756R	LID_1068270_PID_10539	30730767	19811413	0.6%	0.5%	RDID_15277	thymus	F	HH	0.22	L
I1756R	LID_108352_PID_10414	26364656	15409869	0.7%	0.5%	RDID_10699	liver	F	HH	0.22	L
I1756R	LID_1068458_PID_10532	34336504	18870190	0.6%	0.5%	RDID_15543	thyroid	F	HH	0.22	L
I1756R	LID_109437_PID_10415	15667131	9344192	0.9%	0.7%	RDID_12442	lung	F	HH	0.22	L
I1756R	LID_109511_PID_10416	22723920	14621839	0.8%	0.7%	RDID_11982	skeletal_muscle	F	HH	0.22	L
I1756R	LID_111849_PID_10497	16473754	10122940	0.6%	0.5%	RDID_13939	omental_at	F	HH	0.22	L
I175B6	LID_108366_PID_10414	25842120	13922026	0.7%	0.5%	RDID_10720	liver	F	HH	0.39	H
I175B6	LID_111876_PID_10497	29065762	17828036	0.5%	0.4%	RDID_13966	omental_at	F	HH	0.39	H
I175B6	LID_108995_PID_10495	55262887	33084731	0.8%	0.6%	RDID_12469	lung	F	HH	0.39	H
I175B6	LID_1067644_PID_10520	21209482	10422920	0.7%	0.6%	RDID_14601	adrenal	F	HH	0.39	H
I175B6	LID_1065975_PID_10503	23256172	15192189	0.7%	0.6%	RDID_12675	heart	F	HH	0.39	H
I175B6	LID_1066789_PID_10540	9093840	5698246	0.8%	0.7%	RDID_13063	kidney	F	HH	0.39	H
I175B6	LID_1068271_PID_10539	30777058	16770744	0.7%	0.5%	RDID_15278	thymus	F	HH	0.39	H
I175B6	LID_108619_PID_10413	25375068	15804303	0.8%	0.5%	RDID_11568	spleen	F	HH	0.39	H
I1762S	LID_103871_PID_10123	11656586	5148403	0.7%	0.5%	DID_1003603	whole_blood	M	HH	0.28	H
I1762S	LID_106046_PID_10415	10079968	5281896	0.6%	0.4%	RDID_11530	spleen	M	HH	0.28	H
I1762S	LID_1066302_PID_10507	39068413	22846902	0.6%	0.5%	RDID_12620	heart	M	HH	0.28	H
I1762S	LID_1067617_PID_10520	19481681	9863678	0.7%	0.7%	RDID_14574	adrenal	M	HH	0.28	H
I1762S	LID_108351_PID_10414	27905401	14319753	0.7%	0.5%	RDID_10697	liver	M	HH	0.28	H
I1762S	LID_1068760_PID_10541	17472275	10325490	0.7%	0.6%	RDID_15826	pituitary	M	HH	0.28	H
I1762S	LID_1068258_PID_10539	39264226	23136658	0.7%	0.5%	RDID_15265	thymus	M	HH	0.28	H
I1762S	LID_109435_PID_10491	14084253	8377803	0.7%	0.6%	RDID_12440	lung	M	HH	0.28	H
I1762S	LID_111847_PID_10497	18781871	11629040	0.6%	0.4%	RDID_13937	omental_at	M	HH	0.28	H
I1762S	LID_109495_PID_10416	22682983	16589002	0.9%	0.8%	RDID_11904	skeletal_muscle	M	HH	0.28	H
I1765Z	LID_1068209_PID_10533	13526576	7875233	0.8%	0.6%	RDID_15357	thymus	F	HH	0.33	L
I1765Z	LID_105484_PID_10123	16530743	7219430	0.8%	0.5%	DID_1003584	whole_blood	F	HH	0.33	L
I1765Z	LID_1067768_PID_10516	14046225	8480374	0.7%	0.5%	RDID_12799	heart	F	HH	0.33	L
I1765Z	LID_1066604_PID_10511	32614330	17780397	0.7%	0.5%	RDID_14440	ovaries	F	HH	0.33	L
I1765Z	LID_1067432_PID_10518	15739528	10446139	0.6%	0.5%	RDID_12540	lung	F	HH	0.33	L
I1765Z	LID_1068684_PID_10540	19171837	11057741	0.8%	0.5%	RDID_15673	thyroid	F	HH	0.33	L
I1765Z	LID_1067503_PID_10515	37698329	20836223	0.7%	0.5%	RDID_13353	kidney	F	HH	0.33	L
I1765Z	LID_1067566_PID_10516	33704418	18387093	0.7%	0.6%	RDID_15018	adrenal	F	HH	0.33	L
I1765Z	LID_108628_PID_10413	24256056	16401589	0.7%	0.5%	RDID_11654	spleen	F	HH	0.33	L
I1765Z	LID_109624_PID_10471	26714302	16086554	0.6%	0.5%	RDID_11330	skeletal_muscle	F	HH	0.33	L
I176B4	LID_111869_PID_10503	38990242	24027546	0.5%	0.4%	RDID_13959	omental_at	M	HH	0.21	L
I176B4	LID_1066782_PID_10515	13969749	9927771	0.9%	0.8%	RDID_13056	kidney	M	HH	0.21	L
I176B4	LID_1065966_PID_10503	19002376	11318743	0.8%	0.6%	RDID_12661	heart	M	HH	0.21	L
I176B4	LID_1067638_PID_10520	23316140	11148938	0.7%	0.6%	RDID_14595	adrenal	M	HH	0.21	L
I176B4	LID_1068449_PID_10532	29639145	16722295	0.6%	0.5%	RDID_15534	thyroid	M	HH	0.21	L
I176B4	LID_109467_PID_10415	26567240	15864924	0.8%	0.7%	RDID_11878	skeletal_muscle	M	HH	0.21	L
I176B4	LID_1068248_PID_10539	20855177	13033189	0.7%	0.5%	RDID_15255	thymus	M	HH	0.21	L
I176B4	LID_1068774_PID_10541	14530571	9280331	0.7%	0.6%	RDID_15840	pituitary	M	HH	0.21	L
I176B4	LID_108612_PID_10413	18208001	11418101	0.8%	0.6%	RDID_11561	spleen	M	HH	0.21	L
I176B4	LID_108990_PID_10471	39267414	24104882	0.7%	0.6%	RDID_12462	lung	M	HH	0.21	L
I176B4	LID_108296_PID_10414	20247166	11555677	0.7%	0.5%	RDID_10714	liver	M	HH	0.21	L
I1777S	LID_103872_PID_10123	11305583	4968671	0.7%	0.5%	DID_1003604	whole_blood	M	HH	0.24	H
I1777S	LID_1066771_PID_10515	15840926	10465720	1.1%	0.9%	RDID_13045	kidney	M	HH	0.24	H
I1777S	LID_108981_PID_10416	18116122	11928493	0.9%	0.7%	RDID_12451	lung	M	HH	0.24	H
I1777S	LID_108457_PID_10416	16527266	11510257	0.7%	0.6%	RDID_10973	liver	M	HH	0.24	H
I1777S	LID_108552_PID_10414	22736012	13143595	0.6%	0.4%	RDID_11534	spleen	M	HH	0.24	H
I1777S	LID_111858_PID_10503	35648195	22370573	0.5%	0.4%	RDID_13948	omental_at	M	HH	0.24	H
I1777S	LID_109506_PID_10416	35964014	24279638	0.8%	0.7%	RDID_11915	skeletal_muscle	M	HH	0.24	H
I1777S	LID_1067628_PID_10520	14972384	7448384	0.7%	0.7%	RDID_14585	adrenal	M	HH	0.24	H
I1777S	LID_1068272_PID_10539	24987464	15613321	0.7%	0.5%	RDID_15279	thymus	M	HH	0.24	H
I177E0	LID_1066786_PID_10515	24220563	16363922	1.0%	0.8%	RDID_13060	kidney	F	HH	0.28	L
I177E0	LID_108616_PID_10414	14614124	8871974	0.7%	0.5%	RDID_11565	spleen	F	HH	0.28	L
I177E0	LID_1068263_PID_10539	22309691	13063494	0.7%	0.5%	RDID_15270	thymus	F	HH	0.28	L
I177E0	LID_108363_PID_10413	33636934	19601421	0.7%	0.5%	RDID_10717	liver	F	HH	0.28	L
I177E0	LID_1068450_PID_10532	47939003	24830629	0.6%	0.5%	RDID_15535	thyroid	F	HH	0.28	L
I177E0	LID_108994_PID_10416	18614924	12055872	0.8%	0.7%	RDID_12466	lung	F	HH	0.28	L
I177E0	LID_109471_PID_10415	17965950	10176865	0.7%	0.7%	RDID_11882	skeletal_muscle	F	HH	0.28	L
I177E0	LID_111873_PID_10497	19011168	11527550	0.5%	0.4%	RDID_13963	omental_at	F	HH	0.28	L
I177E3	LID_1065964_PID_10503	19899378	13093864	0.7%	0.6%	RDID_12659	heart	F	HH	0.44	M
I177E3	LID_1066780_PID_10515	12119648	8184174	0.9%	0.8%	RDID_13054	kidney	F	HH	0.44	M
I177E3	LID_108339_PID_10416	38440539	25895247	0.7%	0.5%	RDID_10713	liver	F	HH	0.44	M
I177E3	LID_1068273_PID_10539	28153491	18139489	0.7%	0.5%	RDID_15280	thymus	F	HH	0.44	M
I177E3	LID_108989_PID_10414	22417778	12892063	0.7%	0.6%	RDID_12460	lung	F	HH	0.44	M
I177E3	LID_108561_PID_10413	30551875	18028724	0.8%	0.6%	RDID_11559	spleen	F	HH	0.44	M
I177E3	LID_109465_PID_10415	47813996	32295194	0.7%	0.6%	RDID_11876	skeletal_muscle	F	HH	0.44	M
I177E3	LID_111867_PID_10497	28984042	18623247	0.5%	0.4%	RDID_13957	omental_at	F	HH	0.44	M
I177L7	LID_1068076_PID_10532	15873473	10951702	0.8%	0.6%	RDID_15171	thymus	M	HH	0.43	M
I177L7	LID_1067781_PID_10520	11442832	6207625	0.6%	0.4%	RDID_12820	heart	M	HH	0.43	M
I177L7	LID_1068711_PID_10540	24205201	14815089	0.7%	0.5%	RDID_15700	thyroid	M	HH	0.43	M
I177L7	LID_1066614_PID_10511	13263143	7075873	0.6%	0.5%	RDID_14450	testis	M	HH	0.43	M
I177L7	LID_1067467_PID_10518	31143965	17943605	0.7%	0.5%	RDID_12553	lung	M	HH	0.43	M
I177L7	LID_1067516_PID_10515	21910678	13076419	0.7%	0.5%	RDID_13414	kidney	M	HH	0.43	M
I177L7	LID_1068187_PID_10533	13573437	8184177	0.8%	0.6%	RDID_14169	omental_at	M	HH	0.43	M
I177L7	LID_1067840_PID_10524	23906693	13237014	0.7%	0.6%	RDID_15031	adrenal	M	HH	0.43	M
I177L7	LID_108761_PID_10415	27759224	17018277	0.6%	0.4%	RDID_11715	spleen	M	HH	0.43	M
I177L7	LID_103860_PID_10123	10183563	4744216	0.9%	0.7%	DID_1003589	whole_blood	M	HH	0.43	M
I177L7	LID_108446_PID_10415	17697020	10500696	0.6%	0.4%	RDID_10795	liver	M	HH	0.43	M
I177L7	LID_109614_PID_10471	34016439	19210627	0.6%	0.5%	RDID_11343	skeletal_muscle	M	HH	0.43	M
I1794S	LID_108646_PID_10413	24771516	16304417	0.7%	0.5%	RDID_11720	spleen	F	HH	0.32	L
I1794S	LID_1068488_PID_10533	8493008	5034187	0.7%	0.5%	RDID_15573	thyroid	F	HH	0.32	L
I1794S	LID_109575_PID_10429	18697301	11527437	0.6%	0.5%	RDID_12049	skeletal_muscle	F	HH	0.32	L
I1794S	LID_1066258_PID_10507	33594772	22978796	0.6%	0.5%	RDID_12562	heart	F	HH	0.32	L
I1794S	LID_1068142_PID_10532	24777448	16436287	0.8%	0.6%	RDID_15237	thymus	F	HH	0.32	L
I1794S	LID_105639_PID_10123	17011193	7081945	0.7%	0.5%	DID_1003581	whole_blood	F	HH	0.32	L
I1794S	LID_111802_PID_10496	11805736	7422962	0.6%	0.5%	RDID_13892	omental_at	F	HH	0.32	L
I1794S	LID_108450_PID_10416	19830167	13093765	0.8%	0.6%	RDID_10896	liver	F	HH	0.32	L
I1794S	LID_109390_PID_10414	32500539	21508102	0.7%	0.6%	RDID_12395	lung	F	HH	0.32	L
I191E2	LID_1068490_PID_10533	21376985	11012734	0.6%	0.5%	RDID_15575	thyroid	M	KK	0.33	H
I191E2	LID_1068095_PID_10532	16592284	10013870	0.7%	0.5%	RDID_15190	thymus	M	KK	0.33	H
I191E2	LID_108820_PID_10416	16461429	9655169	0.5%	0.4%	RDID_12103	liver	M	KK	0.33	H
I191E2	LID_108804_PID_10414	14844273	8671779	0.6%	0.4%	RDID_12012	spleen	M	KK	0.33	H
I191E2	LID_110681_PID_10491	18413193	11049458	0.7%	0.6%	RDID_11630	skeletal_muscle	M	KK	0.33	H
I191E2	LID_1066963_PID_10516	24644498	14534055	0.7%	0.5%	RDID_14385	testis	M	KK	0.33	H
I191E2	LID_1067726_PID_10524	15568280	7694658	0.7%	0.6%	RDID_14916	adrenal	M	KK	0.33	H
I191E2	LID_1067407_PID_10518	20414206	12595661	0.7%	0.5%	RDID_12515	lung	M	KK	0.33	H
I191E2	LID_1065891_PID_10503	29765295	16858272	0.6%	0.4%	RDID_14101	omental_at	M	KK	0.33	H
I191E2	LID_1066021_PID_10507	34066782	21818460	0.6%	0.4%	RDID_12733	heart	M	KK	0.33	H
I191E2	LID_1066872_PID_10514	21282435	13810118	0.8%	0.7%	RDID_13162	kidney	M	KK	0.33	H
I191L1	LID_103973_PID_10123	11040296	5124319	0.6%	0.4%	DID_1003709	whole_blood	F	KK	0.41	L
I191L1	LID_108947_PID_10491	40741215	24221271	0.7%	0.5%	RDID_12365	lung	F	KK	0.41	L
I191L1	LID_108806_PID_10471	10493334	6406922	0.6%	0.4%	RDID_12054	spleen	F	KK	0.41	L
I191L1	LID_1068660_PID_10540	21093782	11977892	0.8%	0.5%	RDID_15649	thyroid	F	KK	0.41	L
I191L1	LID_110657_PID_10491	22382839	13038967	0.6%	0.6%	RDID_12319	skeletal_muscle	F	KK	0.41	L
I191L1	LID_1066322_PID_10508	40608351	23765305	0.7%	0.5%	RDID_12919	heart	F	KK	0.41	L
I191L1	LID_1065893_PID_10503	19680773	12357838	0.6%	0.5%	RDID_14103	omental_at	F	KK	0.41	L
I191L1	LID_1066874_PID_10514	28331605	17988674	0.8%	0.7%	RDID_13164	kidney	F	KK	0.41	L
I191L1	LID_1067728_PID_10524	19409285	9904186	0.8%	0.7%	RDID_14918	adrenal	F	KK	0.41	L
I191L1	LID_1066965_PID_10516	39614142	23840977	0.6%	0.5%	RDID_14387	ovaries	F	KK	0.41	L
I191L1	LID_108959_PID_10416	15360951	9970190	0.9%	0.6%	RDID_12254	liver	F	KK	0.41	L
I191L1	LID_1068228_PID_10533	19377675	11308901	0.8%	0.6%	RDID_15376	thymus	F	KK	0.41	L
I191P4	LID_1066237_PID_10507	19188290	11839361	0.8%	0.6%	RDID_12373	heart	F	KK	0.53	L
I191P4	LID_1067502_PID_10515	36430074	19850650	0.6%	0.5%	RDID_13352	kidney	F	KK	0.53	L
I191P4	LID_1066577_PID_10511	33504212	18650095	0.6%	0.6%	RDID_14517	ovaries	F	KK	0.53	L
I191P4	LID_1068120_PID_10532	13857872	10302270	0.7%	0.6%	RDID_15215	thymus	F	KK	0.53	L
I191P4	LID_1067565_PID_10516	16288325	8759719	0.7%	0.6%	RDID_15017	adrenal	F	KK	0.53	L
I191P4	LID_108862_PID_10496	19448079	9882159	0.4%	0.3%	RDID_12218	spleen	F	KK	0.53	L
I191P4	LID_109370_PID_10413	20106997	12811240	0.7%	0.6%	RDID_12146	liver	F	KK	0.53	L
I191P4	LID_110633_PID_10496	41309211	24773515	0.6%	0.5%	RDID_12295	skeletal_muscle	F	KK	0.53	L
I191P4	LID_108895_PID_10429	25434999	17227686	0.6%	0.4%	RDID_12338	lung	F	KK	0.53	L
I191P4	LID_103935_PID_10123	17342751	8964950	0.6%	0.5%	DID_1003670	whole_blood	F	KK	0.53	L
I191P4	LID_1068703_PID_10540	23969913	16335095	0.6%	0.5%	RDID_15692	thyroid	F	KK	0.53	L
I191R1	LID_1065868_PID_10503	33656238	20488964	0.5%	0.4%	RDID_14078	omental_at	M	KK	0.28	L
I191R1	LID_1066011_PID_10507	27929961	16849846	0.8%	0.6%	RDID_12723	heart	M	KK	0.28	L
I191R1	LID_1068301_PID_10539	24228140	14985811	0.7%	0.5%	RDID_15308	thymus	M	KK	0.28	L
I191R1	LID_1069524_PID_10541	24453272	11756162	0.7%	0.6%	RDID_15904	pituitary	M	KK	0.28	L
I191R1	LID_110691_PID_10497	21514793	13161851	0.7%	0.6%	RDID_11640	skeletal_muscle	M	KK	0.28	L
I191R1	LID_108797_PID_10429	13424076	8360224	0.6%	0.4%	RDID_11977	spleen	M	KK	0.28	L
I191R1	LID_1068656_PID_10540	21399086	12075164	0.7%	0.5%	RDID_15645	thyroid	M	KK	0.28	L
I191R1	LID_1066849_PID_10514	23023770	15862817	0.7%	0.7%	RDID_13139	kidney	M	KK	0.28	L
I191R1	LID_1066940_PID_10516	36982872	21965709	0.6%	0.4%	RDID_14362	testis	M	KK	0.28	L
I191R1	LID_1067703_PID_10524	21944642	11635095	0.7%	0.6%	RDID_14893	adrenal	M	KK	0.28	L
I191R1	LID_1067397_PID_10518	34836453	19690972	0.8%	0.7%	RDID_12505	lung	M	KK	0.28	L
I192F2	LID_1068121_PID_10532	12695041	8971981	0.7%	0.7%	RDID_15216	thymus	F	KK	0.52	L
I192F2	LID_1066578_PID_10511	48818551	26698990	0.6%	0.5%	RDID_14518	ovaries	F	KK	0.52	L
I192F2	LID_1068679_PID_10540	33270956	19030269	0.7%	0.5%	RDID_15668	thyroid	F	KK	0.52	L
I192F2	LID_1067460_PID_10518	25944201	14650193	0.7%	0.5%	RDID_12949	lung	F	KK	0.52	L
I192F2	LID_1066252_PID_10507	5347266	3170491	0.7%	0.5%	RDID_12388	heart	F	KK	0.52	L
I192F2	LID_1067484_PID_10515	30342813	16832566	0.7%	0.5%	RDID_13246	kidney	F	KK	0.52	L
I192F2	LID_110627_PID_10471	26519997	16269509	0.7%	0.6%	RDID_12289	skeletal_muscle	F	KK	0.52	L
I192F2	LID_1067547_PID_10516	20291851	11068579	0.9%	0.7%	RDID_14983	adrenal	F	KK	0.52	L
I192F2	LID_108939_PID_10495	17662805	10150711	0.8%	0.7%	RDID_12244	liver	F	KK	0.52	L
I192F2	LID_108843_PID_10429	11112156	7188113	0.5%	0.3%	RDID_12087	spleen	F	KK	0.52	L
I193F5	LID_108769_PID_10429	23660796	15990486	0.6%	0.4%	RDID_11949	spleen	M	KK	0.36	L
I193F5	LID_109552_PID_10429	24438800	13530520	0.5%	0.4%	RDID_12490	lung	M	KK	0.36	L
I193F5	LID_1068316_PID_10539	31318534	20466036	0.6%	0.6%	RDID_15323	thymus	M	KK	0.36	L
I193F5	LID_1066912_PID_10514	29028065	17512910	0.7%	0.6%	RDID_14334	testis	M	KK	0.36	L
I193F5	LID_1068640_PID_10540	20264679	10858283	0.7%	0.5%	RDID_15629	thyroid	M	KK	0.36	L
I193F5	LID_109448_PID_10415	24694705	16285127	0.7%	0.7%	RDID_11795	skeletal_muscle	M	KK	0.36	L
I193F5	LID_108882_PID_10415	13986110	8393756	0.5%	0.3%	RDID_12160	liver	M	KK	0.36	L
I193F5	LID_1065840_PID_10497	35502712	21656417	0.5%	0.4%	RDID_14010	omental_at	M	KK	0.36	L
I193F5	LID_1065996_PID_10503	29856249	17634859	0.6%	0.5%	RDID_12708	heart	M	KK	0.36	L
I193F5	LID_1066821_PID_10514	23653627	14831968	1.0%	0.8%	RDID_13111	kidney	M	KK	0.36	L
I193F5	LID_1067675_PID_10524	9838609	5891149	0.7%	0.6%	RDID_14649	adrenal	M	KK	0.36	L
I193F5	LID_103899_PID_10123	18968283	7700550	0.7%	0.5%	DID_1003634	whole_blood	M	KK	0.36	L
I193F7	LID_1067680_PID_10524	16410081	9421912	0.7%	0.6%	RDID_14654	adrenal	M	KK	0.29	M
I193F7	LID_1066917_PID_10514	37220328	22787937	0.6%	0.5%	RDID_14339	testis	M	KK	0.29	M
I193F7	LID_1068229_PID_10533	20737705	12200328	0.8%	0.6%	RDID_15377	thymus	M	KK	0.29	M
I193F7	LID_1068526_PID_10539	32068458	17789779	0.7%	0.5%	RDID_15611	thyroid	M	KK	0.29	M
I193F7	LID_109449_PID_10415	17485399	10893320	0.7%	0.7%	RDID_11796	skeletal_muscle	M	KK	0.29	M
I193F7	LID_105655_PID_10123	25157768	10993913	0.7%	0.5%	DID_1003642	whole_blood	M	KK	0.29	M
I193F7	LID_1065845_PID_10497	19540869	11304439	0.6%	0.4%	RDID_14015	omental_at	M	KK	0.29	M
I193F7	LID_1065997_PID_10503	17130435	10228442	0.8%	0.6%	RDID_12709	heart	M	KK	0.29	M
I193F7	LID_108774_PID_10416	19163629	12585344	0.6%	0.4%	RDID_11954	spleen	M	KK	0.29	M
I193F7	LID_1068811_PID_10541	19354279	11923409	0.7%	0.6%	RDID_15877	pituitary	M	KK	0.29	M
I193Q3	LID_103976_PID_10123	10082998	4660130	0.7%	0.5%	DID_1003712	whole_blood	F	KK	0.45	L
I193Q3	LID_1065909_PID_10503	20716780	12147849	0.6%	0.4%	RDID_14119	omental_at	F	KK	0.45	L
I193Q3	LID_1066246_PID_10507	30319024	17952074	0.6%	0.5%	RDID_12382	heart	F	KK	0.45	L
I193Q3	LID_108730_PID_10416	54046928	36475493	0.5%	0.3%	RDID_12070	spleen	F	KK	0.45	L
I193Q3	LID_109382_PID_10413	37017458	24389860	0.8%	0.6%	RDID_12206	liver	F	KK	0.45	L
I193Q3	LID_1068106_PID_10532	21522074	14706129	0.7%	0.6%	RDID_15201	thymus	F	KK	0.45	L
I193Q3	LID_1066579_PID_10511	45789836	26352574	0.6%	0.5%	RDID_14519	ovaries	F	KK	0.45	L
I193Q3	LID_1066890_PID_10514	20948511	14803148	0.7%	0.6%	RDID_13229	kidney	F	KK	0.45	L
I193Q3	LID_1067744_PID_10524	15539293	7956060	0.9%	0.7%	RDID_14950	adrenal	F	KK	0.45	L
I193Q3	LID_1068661_PID_10540	23609341	13498274	0.7%	0.5%	RDID_15650	thyroid	F	KK	0.45	L
I194F1	LID_103895_PID_10123	11657227	4884402	0.7%	0.5%	DID_1003630	whole_blood	F	KK	0.33	H
I194F1	LID_1067663_PID_10520	18021640	9440267	0.6%	0.5%	RDID_14629	adrenal	F	KK	0.33	H
I194F1	LID_1066251_PID_10507	29020564	17259151	0.7%	0.5%	RDID_12387	heart	F	KK	0.33	H
I194F1	LID_1067461_PID_10518	35504560	20119225	0.7%	0.5%	RDID_12950	lung	F	KK	0.33	H
I194F1	LID_1066809_PID_10514	21685747	12797137	0.6%	0.5%	RDID_13083	kidney	F	KK	0.33	H
I194F1	LID_1068333_PID_10540	14301367	7956289	0.7%	0.5%	RDID_15340	thymus	F	KK	0.33	H
I194F1	LID_1068641_PID_10540	22518171	11698880	0.8%	0.6%	RDID_15630	thyroid	F	KK	0.33	H
I194F1	LID_1068812_PID_10541	16673680	9028080	0.8%	0.6%	RDID_15878	pituitary	F	KK	0.33	H
I194F1	LID_108938_PID_10429	33502976	21972192	0.8%	0.6%	RDID_12243	liver	F	KK	0.33	H
I194F1	LID_108765_PID_10414	25676225	15394154	0.6%	0.4%	RDID_11937	spleen	F	KK	0.33	H
I194F1	LID_110645_PID_10471	26169967	15833845	0.6%	0.6%	RDID_12307	skeletal_muscle	F	KK	0.33	H
I194M9	LID_1067685_PID_10524	6308830	3313881	0.8%	0.6%	RDID_14827	adrenal	M	KK	0.52	L
I194M9	LID_1065850_PID_10497	26748098	16036644	0.5%	0.4%	RDID_14020	omental_at	M	KK	0.52	L
I194M9	LID_105504_PID_10123	12472443	6619552	0.9%	0.7%	DID_1003688	whole_blood	M	KK	0.52	L
I194M9	LID_109350_PID_10413	30953652	19155733	0.8%	0.6%	RDID_12126	liver	M	KK	0.52	L
I194M9	LID_1066922_PID_10514	38285680	23808186	0.6%	0.5%	RDID_14344	testis	M	KK	0.52	L
I194M9	LID_1068527_PID_10539	35161152	20640171	0.6%	0.4%	RDID_15612	thyroid	M	KK	0.52	L
I194M9	LID_1068230_PID_10533	6569767	4040886	1.0%	0.8%	RDID_15378	thymus	M	KK	0.52	L
I194M9	LID_109453_PID_10415	26820134	16760576	0.8%	0.7%	RDID_11800	skeletal_muscle	M	KK	0.52	L
I194M9	LID_1068813_PID_10541	23343218	12915917	0.8%	0.6%	RDID_15879	pituitary	M	KK	0.52	L
I194M9	LID_108779_PID_10491	12475104	7403029	0.5%	0.3%	RDID_11959	spleen	M	KK	0.52	L
I194M9	LID_1066001_PID_10507	20573457	12471001	0.8%	0.6%	RDID_12713	heart	M	KK	0.52	L
I194M9	LID_109569_PID_10429	16505745	11480629	0.6%	0.4%	RDID_12495	lung	M	KK	0.52	L
I194P6	LID_109629_PID_10471	12167786	7276505	0.6%	0.5%	RDID_11547	skeletal_muscle	M	KK	0.32	L
I194P6	LID_1068680_PID_10540	21991584	13144693	0.7%	0.5%	RDID_15669	thyroid	M	KK	0.32	L
I194P6	LID_1067425_PID_10518	23556451	15765098	0.6%	0.5%	RDID_12533	lung	M	KK	0.32	L
I194P6	LID_1067554_PID_10516	31888928	18430525	0.6%	0.5%	RDID_14990	adrenal	M	KK	0.32	L
I194P6	LID_1068061_PID_10532	15248793	8967255	0.7%	0.5%	RDID_15156	thymus	M	KK	0.32	L
I194P6	LID_1066039_PID_10507	20924602	13117869	0.6%	0.5%	RDID_12767	heart	M	KK	0.32	L
I194P6	LID_1066592_PID_10511	31607066	18096417	0.6%	0.5%	RDID_14428	testis	M	KK	0.32	L
I194P6	LID_1067492_PID_10515	37833076	21171723	0.7%	0.5%	RDID_13342	kidney	M	KK	0.32	L
I194R4	LID_103975_PID_10123	9317758	4457966	0.7%	0.5%	DID_1003711	whole_blood	M	KK	0.32	L
I194R4	LID_1066038_PID_10507	5435340	3033356	0.9%	0.7%	RDID_12766	heart	M	KK	0.32	L
I194R4	LID_108849_PID_10414	10572651	6139381	0.5%	0.3%	RDID_12093	spleen	M	KK	0.32	L
I194R4	LID_108931_PID_10491	35037004	20858651	0.7%	0.6%	RDID_12121	liver	M	KK	0.32	L
I194R4	LID_1066590_PID_10511	37454111	20477009	0.6%	0.5%	RDID_14426	testis	M	KK	0.32	L
