sample_id	reads	percent_uniquelymapped	perc_chg_meth	perc_chh_meth	sample_name	tissue	monkey_id	sex	age	group	rank
LID_111882_PID_10497	19482694	0.621679681464997	0.5%	0.4%	RDID_13972	omental_adipose	ID199	M	0.39	HH	M
LID_1068202_PID_10533	21306487	0.624794505072563	0.8%	0.6%	RDID_15350	thymus	ID199	M	0.39	HH	M
LID_109001_PID_10415	18168717	0.620246823152125	0.8%	0.7%	RDID_12475	lung	ID199	M	0.39	HH	M
LID_108458_PID_10416	15650587	0.714015135662324	0.6%	0.6%	RDID_10976	liver	ID199	M	0.39	HH	M
LID_109480_PID_10416	36655359	0.675424840335079	0.9%	0.7%	RDID_11891	skeletal_muscle	ID199	M	0.39	HH	M
LID_1068649_PID_10540	16988700	0.563257812545987	0.8%	0.6%	RDID_15638	thyroid	ID199	M	0.39	HH	M
LID_1068786_PID_10541	12230602	0.511130114445716	0.8%	0.6%	RDID_15852	pituitary	ID199	M	0.39	HH	M
LID_111851_PID_10497	20465908	0.628554374425997	0.5%	0.4%	RDID_13941	omental_adipose	ID200	M	0.34	HH	M
LID_109439_PID_10415	24216515	0.597192370578508	0.9%	0.7%	RDID_12444	lung	ID200	M	0.34	HH	M
LID_1068457_PID_10533	15333578	0.511486751494009	0.6%	0.5%	RDID_15542	thyroid	ID200	M	0.34	HH	M
LID_1068773_PID_10541	16885906	0.518533444400318	0.8%	0.6%	RDID_15839	pituitary	ID200	M	0.34	HH	M
LID_109499_PID_10416	33898964	0.645729055318623	0.8%	0.6%	RDID_11908	skeletal_muscle	ID200	M	0.34	HH	M
LID_1066306_PID_10508	52842289	0.609081166033515	0.7%	0.6%	RDID_12624	heart	ID200	M	0.34	HH	M
LID_106042_PID_10413	13002002	0.578705725472123	0.6%	0.4%	RDID_11526	spleen	ID200	M	0.34	HH	M
LID_1066764_PID_10515	14244525	0.654558084597415	1.1%	0.9%	RDID_13023	kidney	ID200	M	0.34	HH	M
LID_1067621_PID_10520	20939057	0.528683741583969	0.6%	0.6%	RDID_14578	adrenal	ID200	M	0.34	HH	M
LID_108278_PID_10491	13740029	0.589727503486346	0.8%	0.6%	RDID_10700	liver	ID200	M	0.34	HH	M
LID_1068247_PID_10539	23765977	0.589576813947098	0.6%	0.5%	RDID_15254	thymus	ID200	M	0.34	HH	M
LID_1068452_PID_10532	24614990	0.585147546271601	0.6%	0.4%	RDID_15537	thyroid	ID201	M	0.24	HH	L
LID_108545_PID_10415	25244287	0.565754461593627	0.6%	0.4%	RDID_11515	spleen	ID201	M	0.24	HH	L
LID_1068743_PID_10541	18283758	0.560120080346721	0.8%	0.7%	RDID_15809	pituitary	ID201	M	0.24	HH	L
LID_1068264_PID_10539	26574423	0.635237498853691	0.7%	0.6%	RDID_15271	thymus	ID201	M	0.24	HH	L
LID_109427_PID_10415	15461883	0.553827305509943	0.7%	0.6%	RDID_12432	lung	ID201	M	0.24	HH	L
LID_109487_PID_10416	42801730	0.634123059979118	0.6%	0.6%	RDID_11896	skeletal_muscle	ID201	M	0.24	HH	L
LID_111839_PID_10496	23513664	0.646221150391534	0.5%	0.4%	RDID_13929	omental_adipose	ID201	M	0.24	HH	L
LID_1065950_PID_10503	22719970	0.570306078749224	0.7%	0.6%	RDID_12645	heart	ID201	M	0.24	HH	L
LID_1067609_PID_10520	18746286	0.594128725017852	0.6%	0.6%	RDID_14566	adrenal	ID201	M	0.24	HH	L
LID_108323_PID_10471	36983566	0.537150581963892	0.8%	0.6%	RDID_10690	liver	ID201	M	0.24	HH	L
LID_105487_PID_10123	20016337	0.452734333959305	0.8%	0.5%	DID_1003616	whole_blood	ID201	M	0.24	HH	L
LID_105472_PID_10123	14734014	0.580456418732872	0.9%	0.6%	DID_1003526	whole_blood	ID202	F	0.18	HH	L
LID_106031_PID_10414	15717575	0.508045293246573	0.7%	0.4%	RDID_11411	spleen	ID202	F	0.18	HH	L
LID_1068750_PID_10541	25457504	0.541101162156353	0.8%	0.6%	RDID_15816	pituitary	ID202	F	0.18	HH	L
LID_1067601_PID_10520	20024992	0.531693196182051	0.8%	0.7%	RDID_14558	adrenal	ID202	F	0.18	HH	L
LID_1068465_PID_10532	23570045	0.53750991990045	0.7%	0.5%	RDID_15550	thyroid	ID202	F	0.18	HH	L
LID_109546_PID_10429	31366284	0.558781811705843	0.7%	0.5%	RDID_12020	skeletal_muscle	ID202	F	0.18	HH	L
LID_109419_PID_10414	35845971	0.664263969861494	0.6%	0.5%	RDID_12424	lung	ID202	F	0.18	HH	L
LID_1066304_PID_10507	27323831	0.63288936313506	0.7%	0.6%	RDID_12622	heart	ID203	F	0.22	HH	L
LID_1066762_PID_10515	12753033	0.658152456752837	1.1%	1.0%	RDID_13021	kidney	ID203	F	0.22	HH	L
LID_1067619_PID_10520	15835463	0.55103914549262	0.7%	0.6%	RDID_14576	adrenal	ID203	F	0.22	HH	L
LID_1068270_PID_10539	30730767	0.644676815258142	0.6%	0.5%	RDID_15277	thymus	ID203	F	0.22	HH	L
LID_108352_PID_10414	26364656	0.58448966677206	0.7%	0.5%	RDID_10699	liver	ID203	F	0.22	HH	L
LID_1068458_PID_10532	34336504	0.549566432272779	0.6%	0.5%	RDID_15543	thyroid	ID203	F	0.22	HH	L
LID_109437_PID_10415	15667131	0.596420110357155	0.9%	0.7%	RDID_12442	lung	ID203	F	0.22	HH	L
LID_109511_PID_10416	22723920	0.643455838605311	0.8%	0.7%	RDID_11982	skeletal_muscle	ID203	F	0.22	HH	L
LID_111849_PID_10497	16473754	0.614488962260818	0.6%	0.5%	RDID_13939	omental_adipose	ID203	F	0.22	HH	L
LID_108366_PID_10414	25842120	0.538733896445028	0.7%	0.5%	RDID_10720	liver	ID204	F	0.39	HH	H
LID_111876_PID_10497	29065762	0.613368952790572	0.5%	0.4%	RDID_13966	omental_adipose	ID204	F	0.39	HH	H
LID_108995_PID_10495	55262887	0.598679019429441	0.8%	0.6%	RDID_12469	lung	ID204	F	0.39	HH	H
LID_1067644_PID_10520	21209482	0.491427371965048	0.7%	0.6%	RDID_14601	adrenal	ID204	F	0.39	HH	H
LID_1065975_PID_10503	23256172	0.653254069500346	0.7%	0.6%	RDID_12675	heart	ID204	F	0.39	HH	H
LID_1066789_PID_10540	9093840	0.626605042534287	0.8%	0.7%	RDID_13063	kidney	ID204	F	0.39	HH	H
LID_1068271_PID_10539	30777058	0.54491056292645	0.7%	0.5%	RDID_15278	thymus	ID204	F	0.39	HH	H
LID_108619_PID_10413	25375068	0.622828005820516	0.8%	0.5%	RDID_11568	spleen	ID204	F	0.39	HH	H
LID_103871_PID_10123	11656586	0.441673316698388	0.7%	0.5%	DID_1003603	whole_blood	ID205	M	0.28	HH	H
LID_106046_PID_10415	10079968	0.523999282537405	0.6%	0.4%	RDID_11530	spleen	ID205	M	0.28	HH	H
LID_1066302_PID_10507	39068413	0.584792169571874	0.6%	0.5%	RDID_12620	heart	ID205	M	0.28	HH	H
LID_1067617_PID_10520	19481681	0.506305282382973	0.7%	0.7%	RDID_14574	adrenal	ID205	M	0.28	HH	H
LID_108351_PID_10414	27905401	0.513153457282338	0.7%	0.5%	RDID_10697	liver	ID205	M	0.28	HH	H
LID_1068760_PID_10541	17472275	0.590964256228797	0.7%	0.6%	RDID_15826	pituitary	ID205	M	0.28	HH	H
LID_1068258_PID_10539	39264226	0.589255420443026	0.7%	0.5%	RDID_15265	thymus	ID205	M	0.28	HH	H
LID_109435_PID_10491	14084253	0.594834742034242	0.7%	0.6%	RDID_12440	lung	ID205	M	0.28	HH	H
LID_111847_PID_10497	18781871	0.619163021618027	0.6%	0.4%	RDID_13937	omental_adipose	ID205	M	0.28	HH	H
LID_109495_PID_10416	22682983	0.731341287872058	0.9%	0.8%	RDID_11904	skeletal_muscle	ID205	M	0.28	HH	H
LID_1068209_PID_10533	13526576	0.582204469187176	0.8%	0.6%	RDID_15357	thymus	ID206	F	0.33	HH	L
LID_105484_PID_10123	16530743	0.436727496156706	0.8%	0.5%	DID_1003584	whole_blood	ID206	F	0.33	HH	L
LID_1067768_PID_10516	14046225	0.603747554948038	0.7%	0.5%	RDID_12799	heart	ID206	F	0.33	HH	L
LID_1066604_PID_10511	32614330	0.54517130966664	0.7%	0.5%	RDID_14440	ovaries	ID206	F	0.33	HH	L
LID_1067432_PID_10518	15739528	0.663688199544484	0.6%	0.5%	RDID_12540	lung	ID206	F	0.33	HH	L
LID_1068684_PID_10540	19171837	0.576770029914191	0.8%	0.5%	RDID_15673	thyroid	ID206	F	0.33	HH	L
LID_1067503_PID_10515	37698329	0.552709458289252	0.7%	0.5%	RDID_13353	kidney	ID206	F	0.33	HH	L
LID_1067566_PID_10516	33704418	0.545539549147533	0.7%	0.6%	RDID_15018	adrenal	ID206	F	0.33	HH	L
LID_108628_PID_10413	24256056	0.67618532048244	0.7%	0.5%	RDID_11654	spleen	ID206	F	0.33	HH	L
LID_109624_PID_10471	26714302	0.602170103489883	0.6%	0.5%	RDID_11330	skeletal_muscle	ID206	F	0.33	HH	L
LID_111869_PID_10503	38990242	0.616245110763868	0.5%	0.4%	RDID_13959	omental_adipose	ID207	M	0.21	HH	L
LID_1066782_PID_10515	13969749	0.71066208848849	0.9%	0.8%	RDID_13056	kidney	ID207	M	0.21	HH	L
LID_1065966_PID_10503	19002376	0.595648828335993	0.8%	0.6%	RDID_12661	heart	ID207	M	0.21	HH	L
LID_1067638_PID_10520	23316140	0.478163967106048	0.7%	0.6%	RDID_14595	adrenal	ID207	M	0.21	HH	L
LID_1068449_PID_10532	29639145	0.564196268144712	0.6%	0.5%	RDID_15534	thyroid	ID207	M	0.21	HH	L
LID_109467_PID_10415	26567240	0.597161165405213	0.8%	0.7%	RDID_11878	skeletal_muscle	ID207	M	0.21	HH	L
LID_1068248_PID_10539	20855177	0.624937827187945	0.7%	0.5%	RDID_15255	thymus	ID207	M	0.21	HH	L
LID_1068774_PID_10541	14530571	0.638676277759491	0.7%	0.6%	RDID_15840	pituitary	ID207	M	0.21	HH	L
LID_108612_PID_10413	18208001	0.627092507299401	0.8%	0.6%	RDID_11561	spleen	ID207	M	0.21	HH	L
LID_108990_PID_10471	39267414	0.613864768380215	0.7%	0.6%	RDID_12462	lung	ID207	M	0.21	HH	L
LID_108296_PID_10414	20247166	0.570730590147777	0.7%	0.5%	RDID_10714	liver	ID207	M	0.21	HH	L
LID_103872_PID_10123	11305583	0.439488259915477	0.7%	0.5%	DID_1003604	whole_blood	ID208	M	0.24	HH	H
LID_1066771_PID_10515	15840926	0.660676023611246	1.1%	0.9%	RDID_13045	kidney	ID208	M	0.24	HH	H
LID_108981_PID_10416	18116122	0.658446272331352	0.9%	0.7%	RDID_12451	lung	ID208	M	0.24	HH	H
LID_108457_PID_10416	16527266	0.696440475998874	0.7%	0.6%	RDID_10973	liver	ID208	M	0.24	HH	H
LID_108552_PID_10414	22736012	0.578095885945169	0.6%	0.4%	RDID_11534	spleen	ID208	M	0.24	HH	H
LID_111858_PID_10503	35648195	0.627537326924968	0.5%	0.4%	RDID_13948	omental_adipose	ID208	M	0.24	HH	H
LID_109506_PID_10416	35964014	0.67510923558199	0.8%	0.7%	RDID_11915	skeletal_muscle	ID208	M	0.24	HH	H
LID_1067628_PID_10520	14972384	0.497474817637592	0.7%	0.7%	RDID_14585	adrenal	ID208	M	0.24	HH	H
LID_1068272_PID_10539	24987464	0.624846162859904	0.7%	0.5%	RDID_15279	thymus	ID208	M	0.24	HH	H
LID_1066786_PID_10515	24220563	0.675621041509233	1.0%	0.8%	RDID_13060	kidney	ID209	F	0.28	HH	L
LID_108616_PID_10414	14614124	0.607082162434095	0.7%	0.5%	RDID_11565	spleen	ID209	F	0.28	HH	L
LID_1068263_PID_10539	22309691	0.585552439968801	0.7%	0.5%	RDID_15270	thymus	ID209	F	0.28	HH	L
LID_108363_PID_10413	33636934	0.582735067351858	0.7%	0.5%	RDID_10717	liver	ID209	F	0.28	HH	L
LID_1068450_PID_10532	47939003	0.517962983084984	0.6%	0.5%	RDID_15535	thyroid	ID209	F	0.28	HH	L
LID_108994_PID_10416	18614924	0.647645512815416	0.8%	0.7%	RDID_12466	lung	ID209	F	0.28	HH	L
LID_109471_PID_10415	17965950	0.566452929012938	0.7%	0.7%	RDID_11882	skeletal_muscle	ID209	F	0.28	HH	L
LID_111873_PID_10497	19011168	0.606356747781094	0.5%	0.4%	RDID_13963	omental_adipose	ID209	F	0.28	HH	L
LID_1065964_PID_10503	19899378	0.658003682326151	0.7%	0.6%	RDID_12659	heart	ID210	F	0.44	HH	M
LID_1066780_PID_10515	12119648	0.675281493323899	0.9%	0.8%	RDID_13054	kidney	ID210	F	0.44	HH	M
LID_108339_PID_10416	38440539	0.673644222314364	0.7%	0.5%	RDID_10713	liver	ID210	F	0.44	HH	M
LID_1068273_PID_10539	28153491	0.644306917390813	0.7%	0.5%	RDID_15280	thymus	ID210	F	0.44	HH	M
LID_108989_PID_10414	22417778	0.57508210671013	0.7%	0.6%	RDID_12460	lung	ID210	F	0.44	HH	M
LID_108561_PID_10413	30551875	0.59010204774666	0.8%	0.6%	RDID_11559	spleen	ID210	F	0.44	HH	M
LID_109465_PID_10415	47813996	0.675433904332112	0.7%	0.6%	RDID_11876	skeletal_muscle	ID210	F	0.44	HH	M
LID_111867_PID_10497	28984042	0.642534502261624	0.5%	0.4%	RDID_13957	omental_adipose	ID210	F	0.44	HH	M
LID_1068076_PID_10532	15873473	0.68993735649407	0.8%	0.6%	RDID_15171	thymus	ID211	M	0.43	HH	M
LID_1067781_PID_10520	11442832	0.542490268143411	0.6%	0.4%	RDID_12820	heart	ID211	M	0.43	HH	M
LID_1068711_PID_10540	24205201	0.612062217537462	0.7%	0.5%	RDID_15700	thyroid	ID211	M	0.43	HH	M
LID_1066614_PID_10511	13263143	0.533498960238912	0.6%	0.5%	RDID_14450	testis	ID211	M	0.43	HH	M
LID_1067467_PID_10518	31143965	0.576150307130129	0.7%	0.5%	RDID_12553	lung	ID211	M	0.43	HH	M
LID_1067516_PID_10515	21910678	0.596805767489258	0.7%	0.5%	RDID_13414	kidney	ID211	M	0.43	HH	M
LID_1068187_PID_10533	13573437	0.60295539000181	0.8%	0.6%	RDID_14169	omental_adipose	ID211	M	0.43	HH	M
LID_1067840_PID_10524	23906693	0.553694900419728	0.7%	0.6%	RDID_15031	adrenal	ID211	M	0.43	HH	M
LID_108761_PID_10415	27759224	0.613067461828184	0.6%	0.4%	RDID_11715	spleen	ID211	M	0.43	HH	M
LID_103860_PID_10123	10183563	0.465869951410916	0.9%	0.7%	DID_1003589	whole_blood	ID211	M	0.43	HH	M
LID_108446_PID_10415	17697020	0.593359559971114	0.6%	0.4%	RDID_10795	liver	ID211	M	0.43	HH	M
LID_109614_PID_10471	34016439	0.564745386781962	0.6%	0.5%	RDID_11343	skeletal_muscle	ID211	M	0.43	HH	M
LID_108646_PID_10413	24771516	0.658192134869743	0.7%	0.5%	RDID_11720	spleen	ID212	F	0.32	HH	L
LID_1068488_PID_10533	8493008	0.59274487908171	0.7%	0.5%	RDID_15573	thyroid	ID212	F	0.32	HH	L
LID_109575_PID_10429	18697301	0.616529465937356	0.6%	0.5%	RDID_12049	skeletal_muscle	ID212	F	0.32	HH	L
LID_1066258_PID_10507	33594772	0.68399916510819	0.6%	0.5%	RDID_12562	heart	ID212	F	0.32	HH	L
LID_1068142_PID_10532	24777448	0.663356734721025	0.8%	0.6%	RDID_15237	thymus	ID212	F	0.32	HH	L
LID_105639_PID_10123	17011193	0.416310896008293	0.7%	0.5%	DID_1003581	whole_blood	ID212	F	0.32	HH	L
LID_111802_PID_10496	11805736	0.628758935486953	0.6%	0.5%	RDID_13892	omental_adipose	ID212	F	0.32	HH	L
LID_108450_PID_10416	19830167	0.660295246126772	0.8%	0.6%	RDID_10896	liver	ID212	F	0.32	HH	L
LID_109390_PID_10414	32500539	0.661776778532811	0.7%	0.6%	RDID_12395	lung	ID212	F	0.32	HH	L
LID_1068490_PID_10533	21376985	0.515167784418617	0.6%	0.5%	RDID_15575	thyroid	ID213	M	0.33	KK	H
LID_1068095_PID_10532	16592284	0.603525711107645	0.7%	0.5%	RDID_15190	thymus	ID213	M	0.33	KK	H
LID_108820_PID_10416	16461429	0.586532858113351	0.5%	0.4%	RDID_12103	liver	ID213	M	0.33	KK	H
LID_108804_PID_10414	14844273	0.584183476011254	0.6%	0.4%	RDID_12012	spleen	ID213	M	0.33	KK	H
LID_110681_PID_10491	18413193	0.600083755164028	0.7%	0.6%	RDID_11630	skeletal_muscle	ID213	M	0.33	KK	H
LID_1066963_PID_10516	24644498	0.589748470429383	0.7%	0.5%	RDID_14385	testis	ID213	M	0.33	KK	H
LID_1067726_PID_10524	15568280	0.494252287343239	0.7%	0.6%	RDID_14916	adrenal	ID213	M	0.33	KK	H
LID_1067407_PID_10518	20414206	0.617004697611066	0.7%	0.5%	RDID_12515	lung	ID213	M	0.33	KK	H
LID_1065891_PID_10503	29765295	0.5663734224707	0.6%	0.4%	RDID_14101	omental_adipose	ID213	M	0.33	KK	H
LID_1066021_PID_10507	34066782	0.640461432488692	0.6%	0.4%	RDID_12733	heart	ID213	M	0.33	KK	H
LID_1066872_PID_10514	21282435	0.648897459336772	0.8%	0.7%	RDID_13162	kidney	ID213	M	0.33	KK	H
LID_103973_PID_10123	11040296	0.464146885192209	0.6%	0.4%	DID_1003709	whole_blood	ID214	F	0.41	KK	L
LID_108947_PID_10491	40741215	0.594515185666407	0.7%	0.5%	RDID_12365	lung	ID214	F	0.41	KK	L
LID_108806_PID_10471	10493334	0.610570672771876	0.6%	0.4%	RDID_12054	spleen	ID214	F	0.41	KK	L
LID_1068660_PID_10540	21093782	0.567839944491699	0.8%	0.5%	RDID_15649	thyroid	ID214	F	0.41	KK	L
LID_110657_PID_10491	22382839	0.582543036654108	0.6%	0.6%	RDID_12319	skeletal_muscle	ID214	F	0.41	KK	L
LID_1066322_PID_10508	40608351	0.58523196374066	0.7%	0.5%	RDID_12919	heart	ID214	F	0.41	KK	L
LID_1065893_PID_10503	19680773	0.627914259262073	0.6%	0.5%	RDID_14103	omental_adipose	ID214	F	0.41	KK	L
LID_1066874_PID_10514	28331605	0.634933107390139	0.8%	0.7%	RDID_13164	kidney	ID214	F	0.41	KK	L
LID_1067728_PID_10524	19409285	0.510280826934119	0.8%	0.7%	RDID_14918	adrenal	ID214	F	0.41	KK	L
LID_1066965_PID_10516	39614142	0.601829947497033	0.6%	0.5%	RDID_14387	ovaries	ID214	F	0.41	KK	L
LID_108959_PID_10416	15360951	0.64906072547201	0.9%	0.6%	RDID_12254	liver	ID214	F	0.41	KK	L
LID_1068228_PID_10533	19377675	0.583604637811296	0.8%	0.6%	RDID_15376	thymus	ID214	F	0.41	KK	L
LID_1066237_PID_10507	19188290	0.61700969706003	0.8%	0.6%	RDID_12373	heart	ID215	F	0.53	KK	L
LID_1067502_PID_10515	36430074	0.544897328509407	0.6%	0.5%	RDID_13352	kidney	ID215	F	0.53	KK	L
LID_1066577_PID_10511	33504212	0.556649265471458	0.6%	0.6%	RDID_14517	ovaries	ID215	F	0.53	KK	L
LID_1068120_PID_10532	13857872	0.743423665624852	0.7%	0.6%	RDID_15215	thymus	ID215	F	0.53	KK	L
LID_1067565_PID_10516	16288325	0.537791270741467	0.7%	0.6%	RDID_15017	adrenal	ID215	F	0.53	KK	L
LID_108862_PID_10496	19448079	0.508130340276795	0.4%	0.3%	RDID_12218	spleen	ID215	F	0.53	KK	L
LID_109370_PID_10413	20106997	0.637153325282736	0.7%	0.6%	RDID_12146	liver	ID215	F	0.53	KK	L
LID_110633_PID_10496	41309211	0.599709227077709	0.6%	0.5%	RDID_12295	skeletal_muscle	ID215	F	0.53	KK	L
LID_108895_PID_10429	25434999	0.677322063193319	0.6%	0.4%	RDID_12338	lung	ID215	F	0.53	KK	L
LID_103935_PID_10123	17342751	0.516927793058898	0.6%	0.5%	DID_1003670	whole_blood	ID215	F	0.53	KK	L
LID_1068703_PID_10540	23969913	0.681483282813751	0.6%	0.5%	RDID_15692	thyroid	ID215	F	0.53	KK	L
LID_1065868_PID_10503	33656238	0.608771663666034	0.5%	0.4%	RDID_14078	omental_adipose	ID216	M	0.28	KK	L
LID_1066011_PID_10507	27929961	0.603289277775934	0.8%	0.6%	RDID_12723	heart	ID216	M	0.28	KK	L
LID_1068301_PID_10539	24228140	0.618529156592293	0.7%	0.5%	RDID_15308	thymus	ID216	M	0.28	KK	L
LID_1069524_PID_10541	24453272	0.480760284349677	0.7%	0.6%	RDID_15904	pituitary	ID216	M	0.28	KK	L
LID_110691_PID_10497	21514793	0.611758198184849	0.7%	0.6%	RDID_11640	skeletal_muscle	ID216	M	0.28	KK	L
LID_108797_PID_10429	13424076	0.622778357333495	0.6%	0.4%	RDID_11977	spleen	ID216	M	0.28	KK	L
LID_1068656_PID_10540	21399086	0.564284100732153	0.7%	0.5%	RDID_15645	thyroid	ID216	M	0.28	KK	L
LID_1066849_PID_10514	23023770	0.688975654291196	0.7%	0.7%	RDID_13139	kidney	ID216	M	0.28	KK	L
LID_1066940_PID_10516	36982872	0.593942758150313	0.6%	0.4%	RDID_14362	testis	ID216	M	0.28	KK	L
LID_1067703_PID_10524	21944642	0.530202087598421	0.7%	0.6%	RDID_14893	adrenal	ID216	M	0.28	KK	L
LID_1067397_PID_10518	34836453	0.565240439375386	0.8%	0.7%	RDID_12505	lung	ID216	M	0.28	KK	L
LID_1068121_PID_10532	12695041	0.706731155889926	0.7%	0.7%	RDID_15216	thymus	ID217	F	0.52	KK	L
LID_1066578_PID_10511	48818551	0.546902549401763	0.6%	0.5%	RDID_14518	ovaries	ID217	F	0.52	KK	L
LID_1068679_PID_10540	33270956	0.571978424665645	0.7%	0.5%	RDID_15668	thyroid	ID217	F	0.52	KK	L
LID_1067460_PID_10518	25944201	0.564680831758897	0.7%	0.5%	RDID_12949	lung	ID217	F	0.52	KK	L
LID_1066252_PID_10507	5347266	0.592918137979296	0.7%	0.5%	RDID_12388	heart	ID217	F	0.52	KK	L
LID_1067484_PID_10515	30342813	0.554746390850446	0.7%	0.5%	RDID_13246	kidney	ID217	F	0.52	KK	L
LID_110627_PID_10471	26519997	0.613480800921659	0.7%	0.6%	RDID_12289	skeletal_muscle	ID217	F	0.52	KK	L
LID_1067547_PID_10516	20291851	0.545469163951578	0.9%	0.7%	RDID_14983	adrenal	ID217	F	0.52	KK	L
LID_108939_PID_10495	17662805	0.57469416664001	0.8%	0.7%	RDID_12244	liver	ID217	F	0.52	KK	L
LID_108843_PID_10429	11112156	0.646869338407416	0.5%	0.3%	RDID_12087	spleen	ID217	F	0.52	KK	L
LID_108769_PID_10429	23660796	0.675821979953675	0.6%	0.4%	RDID_11949	spleen	ID218	M	0.36	KK	L
LID_109552_PID_10429	24438800	0.553649115341179	0.5%	0.4%	RDID_12490	lung	ID218	M	0.36	KK	L
LID_1068316_PID_10539	31318534	0.653480012825632	0.6%	0.6%	RDID_15323	thymus	ID218	M	0.36	KK	L
LID_1066912_PID_10514	29028065	0.603309590218983	0.7%	0.6%	RDID_14334	testis	ID218	M	0.36	KK	L
LID_1068640_PID_10540	20264679	0.535823093965614	0.7%	0.5%	RDID_15629	thyroid	ID218	M	0.36	KK	L
LID_109448_PID_10415	24694705	0.659458252285257	0.7%	0.7%	RDID_11795	skeletal_muscle	ID218	M	0.36	KK	L
LID_108882_PID_10415	13986110	0.600149433974136	0.5%	0.3%	RDID_12160	liver	ID218	M	0.36	KK	L
LID_1065840_PID_10497	35502712	0.60999331544024	0.5%	0.4%	RDID_14010	omental_adipose	ID218	M	0.36	KK	L
LID_1065996_PID_10503	29856249	0.590658893553574	0.6%	0.5%	RDID_12708	heart	ID218	M	0.36	KK	L
LID_1066821_PID_10514	23653627	0.627048359222034	1.0%	0.8%	RDID_13111	kidney	ID218	M	0.36	KK	L
LID_1067675_PID_10524	9838609	0.598778648485777	0.7%	0.6%	RDID_14649	adrenal	ID218	M	0.36	KK	L
LID_103899_PID_10123	18968283	0.405969797055432	0.7%	0.5%	DID_1003634	whole_blood	ID218	M	0.36	KK	L
LID_1067680_PID_10524	16410081	0.574153899666918	0.7%	0.6%	RDID_14654	adrenal	ID219	M	0.29	KK	M
LID_1066917_PID_10514	37220328	0.612244389678672	0.6%	0.5%	RDID_14339	testis	ID219	M	0.29	KK	M
LID_1068229_PID_10533	20737705	0.588316209532347	0.8%	0.6%	RDID_15377	thymus	ID219	M	0.29	KK	M
LID_1068526_PID_10539	32068458	0.5547438233544	0.7%	0.5%	RDID_15611	thyroid	ID219	M	0.29	KK	M
LID_109449_PID_10415	17485399	0.622995220183423	0.7%	0.7%	RDID_11796	skeletal_muscle	ID219	M	0.29	KK	M
LID_105655_PID_10123	25157768	0.43699874329074	0.7%	0.5%	DID_1003642	whole_blood	ID219	M	0.29	KK	M
LID_1065845_PID_10497	19540869	0.578502368548707	0.6%	0.4%	RDID_14015	omental_adipose	ID219	M	0.29	KK	M
LID_1065997_PID_10503	17130435	0.597091784300866	0.8%	0.6%	RDID_12709	heart	ID219	M	0.29	KK	M
LID_108774_PID_10416	19163629	0.656730726732395	0.6%	0.4%	RDID_11954	spleen	ID219	M	0.29	KK	M
LID_1068811_PID_10541	19354279	0.616060613779516	0.7%	0.6%	RDID_15877	pituitary	ID219	M	0.29	KK	M
LID_103976_PID_10123	10082998	0.462177023143315	0.7%	0.5%	DID_1003712	whole_blood	ID220	F	0.45	KK	L
LID_1065909_PID_10503	20716780	0.586377274846767	0.6%	0.4%	RDID_14119	omental_adipose	ID220	F	0.45	KK	L
LID_1066246_PID_10507	30319024	0.592105933225291	0.6%	0.5%	RDID_12382	heart	ID220	F	0.45	KK	L
LID_108730_PID_10416	54046928	0.674885592017367	0.5%	0.3%	RDID_12070	spleen	ID220	F	0.45	KK	L
LID_109382_PID_10413	37017458	0.658874523474843	0.8%	0.6%	RDID_12206	liver	ID220	F	0.45	KK	L
LID_1068106_PID_10532	21522074	0.68330445290728	0.7%	0.6%	RDID_15201	thymus	ID220	F	0.45	KK	L
LID_1066579_PID_10511	45789836	0.575511430091167	0.6%	0.5%	RDID_14519	ovaries	ID220	F	0.45	KK	L
LID_1066890_PID_10514	20948511	0.706644400644991	0.7%	0.6%	RDID_13229	kidney	ID220	F	0.45	KK	L
LID_1067744_PID_10524	15539293	0.511996266496809	0.9%	0.7%	RDID_14950	adrenal	ID220	F	0.45	KK	L
LID_1068661_PID_10540	23609341	0.571734467302582	0.7%	0.5%	RDID_15650	thyroid	ID220	F	0.45	KK	L
LID_103895_PID_10123	11657227	0.419002049115111	0.7%	0.5%	DID_1003630	whole_blood	ID221	F	0.33	KK	H
LID_1067663_PID_10520	18021640	0.523829518290233	0.6%	0.5%	RDID_14629	adrenal	ID221	F	0.33	KK	H
LID_1066251_PID_10507	29020564	0.594721418922113	0.7%	0.5%	RDID_12387	heart	ID221	F	0.33	KK	H
LID_1067461_PID_10518	35504560	0.56666594375483	0.7%	0.5%	RDID_12950	lung	ID221	F	0.33	KK	H
LID_1066809_PID_10514	21685747	0.590117416753041	0.6%	0.5%	RDID_13083	kidney	ID221	F	0.33	KK	H
LID_1068333_PID_10540	14301367	0.556330664054702	0.7%	0.5%	RDID_15340	thymus	ID221	F	0.33	KK	H
LID_1068641_PID_10540	22518171	0.519530649269872	0.8%	0.6%	RDID_15630	thyroid	ID221	F	0.33	KK	H
LID_1068812_PID_10541	16673680	0.541456954913372	0.8%	0.6%	RDID_15878	pituitary	ID221	F	0.33	KK	H
LID_108938_PID_10429	33502976	0.655828067333481	0.8%	0.6%	RDID_12243	liver	ID221	F	0.33	KK	H
LID_108765_PID_10414	25676225	0.599548960176194	0.6%	0.4%	RDID_11937	spleen	ID221	F	0.33	KK	H
